2024-05-26T10:22:22	tedana.tedana_workflow	INFO    	Using output directory: /ZPOOL/data/projects/sharedreward-aging/derivatives/tedana/sub-10661
2024-05-26T10:22:22	tedana.tedana_workflow	INFO    	Initializing and validating component selection tree
2024-05-26T10:22:22	component_selector.validate_tree	WARNING 	Decision tree includes fields that are not used or logged {'_comment'}
2024-05-26T10:22:22	component_selector.__init__    	INFO    	Performing component selection with tedana_orig_decision_tree
2024-05-26T10:22:22	component_selector.__init__    	INFO    	Very similar to the decision tree designed by Prantik Kundu
2024-05-26T10:22:22	tedana.tedana_workflow	INFO    	Loading input data: ['/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-10661/func/sub-10661_task-sharedreward_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz', '/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-10661/func/sub-10661_task-sharedreward_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz', '/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-10661/func/sub-10661_task-sharedreward_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz', '/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-10661/func/sub-10661_task-sharedreward_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz']
2024-05-26T10:23:17	tedana.tedana_workflow	INFO    	Computing EPI mask from first echo
2024-05-26T10:23:19	utils.make_adaptive_mask	INFO    	Echo-wise intensity thresholds for adaptive mask: [1762.7265191  1257.78435075  450.49358118  187.030323  ]
2024-05-26T10:23:19	utils.make_adaptive_mask	WARNING 	35 voxels in user-defined mask do not have good signal. Removing voxels from mask.
2024-05-26T10:23:19	tedana.tedana_workflow	INFO    	Computing T2* map
2024-05-26T10:28:43	combine.make_optcom 	INFO    	Optimally combining data with voxel-wise T2* estimates
2024-05-26T10:28:57	tedana.tedana_workflow	INFO    	Writing optimally combined data set: /ZPOOL/data/projects/sharedreward-aging/derivatives/tedana/sub-10661/sub-10661_task-sharedreward_run-2_desc-optcom_bold.nii.gz
2024-05-26T10:28:57	pca.tedpca      	INFO    	Computing PCA of optimally combined multi-echo data with selection criteria: aic
2024-05-26T10:29:27	pca.tedpca      	INFO    	Optimal number of components based on different criteria:
2024-05-26T10:29:27	pca.tedpca      	INFO    	AIC: 16 | KIC: 13 | MDL: 7 | 90% varexp: 213 | 95% varexp: 233
2024-05-26T10:29:27	pca.tedpca      	INFO    	Explained variance based on different criteria:
2024-05-26T10:29:27	pca.tedpca      	INFO    	AIC: 0.332% | KIC: 0.317% | MDL: 0.282% | 90% varexp: 0.901% | 95% varexp: 0.951%
2024-05-26T10:29:27	pca.tedpca      	INFO    	Plotting maPCA optimization curves
2024-05-26T10:29:28	collect.generate_metrics	INFO    	Calculating weight maps
2024-05-26T10:29:30	collect.generate_metrics	INFO    	Calculating parameter estimate maps for optimally combined data
2024-05-26T10:29:32	collect.generate_metrics	INFO    	Calculating z-statistic maps
2024-05-26T10:29:33	collect.generate_metrics	INFO    	Calculating F-statistic maps
2024-05-26T10:29:38	collect.generate_metrics	INFO    	Thresholding z-statistic maps
2024-05-26T10:29:39	collect.generate_metrics	INFO    	Calculating T2* F-statistic maps
2024-05-26T10:29:40	collect.generate_metrics	INFO    	Calculating S0 F-statistic maps
2024-05-26T10:29:40	collect.generate_metrics	INFO    	Counting significant voxels in T2* F-statistic maps
2024-05-26T10:29:40	collect.generate_metrics	INFO    	Counting significant voxels in S0 F-statistic maps
2024-05-26T10:29:40	collect.generate_metrics	INFO    	Thresholding optimal combination beta maps to match T2* F-statistic maps
2024-05-26T10:29:43	collect.generate_metrics	INFO    	Thresholding optimal combination beta maps to match S0 F-statistic maps
2024-05-26T10:29:45	collect.generate_metrics	INFO    	Calculating kappa and rho
2024-05-26T10:29:45	collect.generate_metrics	INFO    	Calculating variance explained
2024-05-26T10:29:45	collect.generate_metrics	INFO    	Calculating normalized variance explained
2024-05-26T10:29:45	collect.generate_metrics	INFO    	Calculating DSI between thresholded T2* F-statistic and optimal combination beta maps
2024-05-26T10:29:45	utils.dice        	WARNING 	1 of 16 components have empty maps, resulting in Dice values of 0. Please check your component table for dice columns with 0-values.
2024-05-26T10:29:45	collect.generate_metrics	INFO    	Calculating DSI between thresholded S0 F-statistic and optimal combination beta maps
2024-05-26T10:29:45	utils.dice        	WARNING 	5 of 16 components have empty maps, resulting in Dice values of 0. Please check your component table for dice columns with 0-values.
